,exp,I,J,x,Q2,Elab,theta,*y,obs,target,curent,lepton beam,units,value,%ptp,%syst,%stat_u,%dFSR_u,%dFSY_c,%dFSE_c,%dFRC_c,%1dFN1_c,%2dFN1_c,%3dFN1_c,%4dFN1_c,%5dFN1_c,%6dFN1_c,%7dFN1_c,%8dFN1_c,%1dFN2_c,%2dFN2_c,%3dFN2_c,%4dFN2_c,%5dFN2_c,%6dFN2_c,%7dFN2_c,%8dFN2_c,%dFSZ_c,%*norm_c
380,slac,381,4,0.564,14.243,20.001,18.996,0.673110622708892,F2,d,e,NC,1,0.06665,1.8,2.1,1.5,0.9,0.7,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.6,1.7
381,slac,382,4,0.516,13.405,20.001,18.996,0.692343459763582,F2,d,e,NC,1,0.08802,1.8,2.1,1.5,0.9,0.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.6,1.7
382,slac,383,4,0.471,12.573,20.001,18.996,0.71143859154103,F2,d,e,NC,1,0.11505,1.8,2.1,1.6,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.7,1.7
383,slac,384,4,0.436,11.895,20.001,18.996,0.726999287869288,F2,d,e,NC,1,0.13467,2.2,2.1,2.0,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.7,1.7
384,slac,385,4,0.412,11.412,20.001,18.996,0.738084562687206,F2,d,e,NC,1,0.13544,9.0,2.1,9.0,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.7,1.7
385,slac,386,4,0.855,15.908,18.018,18.996,0.550111211542894,F2,d,e,NC,1,0.00451,2.6,3.3,1.8,1.9,2.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.7,1.7
386,slac,387,4,0.808,15.411,18.018,18.996,0.564166701099292,F2,d,e,NC,1,0.00779,2.2,2.6,1.6,1.5,1.9,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.4,1.7
387,slac,388,4,0.753,14.8,18.018,18.996,0.581446186248103,F2,d,e,NC,1,0.01437,2.1,2.2,1.7,1.2,1.4,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.3,1.7
388,slac,389,4,0.701,14.192,18.018,18.996,0.598640829407641,F2,d,e,NC,1,0.02381,1.9,2.1,1.6,1.1,1.1,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.3,1.7
389,slac,390,4,0.65,13.549,18.018,18.996,0.616825295775375,F2,d,e,NC,1,0.0379,1.8,2.0,1.5,1.0,0.9,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.3,1.7
390,slac,391,4,0.599,12.875,18.018,18.996,0.635886462698941,F2,d,e,NC,1,0.05564,1.8,1.9,1.5,1.0,0.8,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.4,1.7
391,slac,392,4,0.546,12.129,18.018,18.996,0.656983837365084,F2,d,e,NC,1,0.0781,1.7,1.9,1.4,0.9,0.7,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.4,1.7
392,slac,393,4,0.492,11.304,18.018,18.996,0.680315384415443,F2,d,e,NC,1,0.10675,1.5,1.9,1.2,0.9,0.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.4,1.7
393,slac,394,4,0.456,10.74,18.018,18.996,0.696265678398962,F2,d,e,NC,1,0.12548,1.1,1.9,0.7,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.5,1.7
394,slac,395,4,0.432,10.338,18.018,18.996,0.707634504961682,F2,d,e,NC,1,0.1321,3.1,2.0,3.0,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.5,1.7
395,slac,396,4,0.82,11.886,15.004,18.996,0.515242688482649,F2,d,e,NC,1,0.00813,2.9,2.6,2.4,1.6,2.1,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.1,1.7
396,slac,397,4,0.774,11.54,15.004,18.996,0.529353914276441,F2,d,e,NC,1,0.01336,2.1,2.2,1.7,1.3,1.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.9,1.7
397,slac,398,4,0.723,11.123,15.004,18.996,0.54636079623023,F2,d,e,NC,1,0.02138,2.1,1.9,1.8,1.1,1.2,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.9,1.7
398,slac,399,4,0.669,10.65,15.004,18.996,0.565651576000355,F2,d,e,NC,1,0.03507,1.9,1.8,1.6,1.0,1.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.0,1.7
399,slac,400,4,0.617,10.164,15.004,18.996,0.585472546334987,F2,d,e,NC,1,0.0514,2.0,1.7,1.7,1.0,0.8,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.0,1.7
400,slac,401,4,0.566,9.651,15.004,18.996,0.606394681688209,F2,d,e,NC,1,0.07306,1.8,1.7,1.5,0.9,0.7,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.1,1.7
401,slac,402,4,0.514,9.101,15.004,18.996,0.628825820955796,F2,d,e,NC,1,0.09607,1.8,1.7,1.5,0.9,0.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.1,1.7
402,slac,403,4,0.479,8.703,15.004,18.996,0.645057809007614,F2,d,e,NC,1,0.11702,4.3,1.7,4.2,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.1,1.7
403,slac,404,4,0.779,8.81,12.498,18.996,0.482157583095696,F2,d,e,NC,1,0.01602,2.1,2.1,1.6,1.3,1.7,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.6,1.7
404,slac,405,4,0.727,8.515,12.498,18.996,0.499497368905772,F2,d,e,NC,1,0.02522,2.0,1.8,1.6,1.1,1.3,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.6,1.7
405,slac,406,4,0.671,8.175,12.498,18.996,0.519482206788572,F2,d,e,NC,1,0.03918,1.7,1.7,1.4,1.0,1.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.7,1.7
406,slac,407,4,0.621,7.845,12.498,18.996,0.538879255321877,F2,d,e,NC,1,0.05529,1.5,1.6,1.2,1.0,0.8,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.7,1.7
407,slac,408,4,0.573,7.503,12.498,18.996,0.558981651074576,F2,d,e,NC,1,0.07611,1.9,1.5,1.7,0.9,0.7,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.8,1.7
408,slac,409,4,0.536,7.229,12.498,18.996,0.575087079250714,F2,d,e,NC,1,0.09342,5.6,1.5,5.5,0.9,0.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.8,1.7
409,slac,410,4,0.877,20.427,18.018,25.993,0.688982215458445,F2,d,e,NC,1,0.00257,3.1,4.6,2.6,1.8,2.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,3.6,1.7
410,slac,411,4,0.833,19.705,18.018,25.993,0.699975256063478,F2,d,e,NC,1,0.00506,2.4,3.6,2.0,1.4,1.8,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.8,1.7
411,slac,412,4,0.78,18.814,18.018,25.993,0.713541459912625,F2,d,e,NC,1,0.01007,2.3,3.0,2.0,1.2,1.4,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.4,1.7
412,slac,413,4,0.731,17.951,18.018,25.993,0.726681340857422,F2,d,e,NC,1,0.01642,2.4,2.8,2.1,1.1,1.1,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.3,1.7
413,slac,414,4,0.675,16.935,18.018,25.993,0.742150771958132,F2,d,e,NC,1,0.02838,2.1,2.7,1.9,1.0,0.9,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.3,1.7
414,slac,415,4,0.617,15.832,18.018,25.993,0.758944849225932,F2,d,e,NC,1,0.04445,2.0,2.7,1.8,0.9,0.8,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.3,1.7
415,slac,416,4,0.566,14.806,18.018,25.993,0.774566538506767,F2,d,e,NC,1,0.06536,2.2,2.6,2.0,0.9,0.7,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.3,1.7
416,slac,417,4,0.522,13.911,18.018,25.993,0.788193645627964,F2,d,e,NC,1,0.08346,2.2,2.6,2.0,0.9,0.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.3,1.7
417,slac,418,4,0.48,13.018,18.018,25.993,0.801790301113136,F2,d,e,NC,1,0.11241,2.3,2.6,2.1,0.9,0.5,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.3,1.7
418,slac,419,4,0.46,12.579,18.018,25.993,0.808474435220628,F2,d,e,NC,1,0.10963,4.5,2.6,4.4,0.9,0.5,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.3,1.7
419,slac,420,4,0.851,15.698,15.005,25.993,0.655359648188963,F2,d,e,NC,1,0.00471,2.6,3.5,2.1,1.5,2.1,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.6,1.7
420,slac,421,4,0.803,15.108,15.005,25.993,0.668312750977122,F2,d,e,NC,1,0.00846,2.0,2.8,1.6,1.2,1.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.0,1.7
421,slac,422,4,0.752,14.458,15.005,25.993,0.682583118455602,F2,d,e,NC,1,0.01447,1.9,2.5,1.6,1.1,1.2,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.8,1.7
422,slac,423,4,0.696,13.696,15.005,25.993,0.699312380022681,F2,d,e,NC,1,0.02486,2.2,2.4,1.9,1.0,1.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.8,1.7
423,slac,424,4,0.641,12.926,15.005,25.993,0.716217276881803,F2,d,e,NC,1,0.04035,1.9,2.3,1.7,1.0,0.8,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.8,1.7
424,slac,425,4,0.587,12.133,15.005,25.993,0.733627125205548,F2,d,e,NC,1,0.06067,1.8,2.3,1.5,0.9,0.7,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.9,1.7
425,slac,426,4,0.538,11.371,15.005,25.993,0.750356386772627,F2,d,e,NC,1,0.08075,2.0,2.3,1.8,0.9,0.6,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.9,1.7
426,slac,427,4,0.492,10.616,15.005,25.993,0.766931967459169,F2,d,e,NC,1,0.1078,2.3,2.3,2.1,0.9,0.5,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.9,1.7
427,slac,428,4,0.811,11.076,11.884,25.993,0.612339581263114,F2,d,e,NC,1,0.0091,2.6,2.5,2.3,1.3,1.7,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.5,1.7
428,slac,429,4,0.77,10.72,11.884,25.993,0.624799594721974,F2,d,e,NC,1,0.01435,2.7,2.2,2.5,1.1,1.3,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.3,1.7
429,slac,430,4,0.712,10.208,11.884,25.993,0.642719614078536,F2,d,e,NC,1,0.02696,2.2,2.0,2.0,1.0,1.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.3,1.7
430,slac,431,4,0.649,9.608,11.884,25.993,0.663719636762008,F2,d,e,NC,1,0.0417,2.0,1.9,1.8,1.0,0.8,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.3,1.7
431,slac,432,4,0.59,9.007,11.884,25.993,0.684754659483285,F2,d,e,NC,1,0.06656,1.9,1.9,1.7,0.9,0.7,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.4,1.7
432,slac,433,4,0.534,8.404,11.884,25.993,0.705859682280174,F2,d,e,NC,1,0.08776,2.1,1.9,1.9,0.9,0.6,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.4,1.7
433,slac,434,4,0.735,6.725,8.7,25.993,0.560814914615811,F2,d,e,NC,1,0.02715,1.7,1.7,1.4,1.0,1.1,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.7,1.7
434,slac,435,4,0.686,6.47,8.7,25.993,0.577468029377591,F2,d,e,NC,1,0.03877,2.0,1.6,1.7,1.0,0.9,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.7,1.7
435,slac,436,4,0.636,6.187,8.7,25.993,0.595949721446547,F2,d,e,NC,1,0.05408,2.1,1.6,1.9,0.9,0.8,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.8,1.7
436,slac,437,4,0.599,5.97,8.7,25.993,0.610121195577159,F2,d,e,NC,1,0.0679,9.3,1.6,9.3,0.9,0.7,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.8,1.7
437,slac,438,4,0.831,17.948,15.004,33.992,0.766724222594245,F2,d,e,NC,1,0.00519,4.4,3.9,4.2,1.2,1.7,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,3.4,1.7
438,slac,439,4,0.756,16.666,15.004,33.992,0.783386778123227,F2,d,e,NC,1,0.01258,3.0,3.2,2.8,1.0,1.2,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.7,1.7
439,slac,440,4,0.683,15.384,15.004,33.992,0.80004933365221,F2,d,e,NC,1,0.02732,2.5,3.0,2.3,1.0,0.9,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.6,1.7
440,slac,441,4,0.613,14.102,15.004,33.992,0.816711889181192,F2,d,e,NC,1,0.04968,2.5,2.9,2.3,0.9,0.7,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.6,1.7
441,slac,442,4,0.546,12.82,15.004,33.992,0.833374444710175,F2,d,e,NC,1,0.07587,2.7,2.8,2.5,0.9,0.6,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.5,1.7
442,slac,443,4,0.8,13.883,12.499,33.992,0.739983754475872,F2,d,e,NC,1,0.00916,2.8,3.0,2.6,1.1,1.4,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.4,1.7
443,slac,444,4,0.719,12.815,12.499,33.992,0.759986444832407,F2,d,e,NC,1,0.02139,2.5,2.7,2.3,1.0,1.0,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.2,1.7
444,slac,445,4,0.642,11.747,12.499,33.992,0.779989135188941,F2,d,e,NC,1,0.04113,2.4,2.6,2.2,0.9,0.8,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.2,1.7
445,slac,446,4,0.569,10.679,12.499,33.992,0.799991825545476,F2,d,e,NC,1,0.07079,2.4,2.5,2.2,0.9,0.6,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.1,1.7
446,slac,447,4,0.781,10.252,9.999,33.992,0.699971054042531,F2,d,e,NC,1,0.01376,2.7,2.4,2.5,1.1,1.3,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.7,1.7
447,slac,448,4,0.691,9.398,9.999,33.992,0.724963711070202,F2,d,e,NC,1,0.03148,2.3,2.2,2.1,1.0,0.9,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.6,1.7
448,slac,449,4,0.607,8.543,9.999,33.992,0.749985633504228,F2,d,e,NC,1,0.05926,2.5,2.1,2.3,0.9,0.7,-0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.7,1.7
449,slac,450,4,0.529,7.689,9.999,33.992,0.774978290531899,F2,d,e,NC,1,0.09134,2.9,2.1,2.8,0.9,0.6,-0.1,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.7,1.7
